,Customer Code,Month 1 Sales Amount,Month 2 Sales Amount,Month 3 Sales Amount,Gender,Shop Name,Month 1 Customer Status,Month 2 Customer Status,Month 3 Customer Status,Total Sales Amount
4693,AP012092825,491.0,0.0,2780.0,Male,Interstoff Apparels Ltd.,yes,no,yes,3271.0
4694,AP012093134,2529.0,145.0,12.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,2686.0
4695,AP012093489,1070.0,1626.0,820.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,3516.0
4696,AP012092986,900.0,0.0,954.0,Female,Interstoff Apparels Ltd.,yes,no,yes,1854.0
4697,AP012093140,1069.0,2059.0,1280.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,4408.0
4698,AP012092838,535.0,1500.0,1101.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,3136.0
4699,AP012092892,415.0,1249.0,0.0,Female,Interstoff Apparels Ltd.,yes,yes,no,1664.0
4700,AP012093302,1209.0,100.0,450.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,1759.0
4701,AP012093001,1630.0,0.0,0.0,Female,Interstoff Apparels Ltd.,yes,no,no,1630.0
4702,AP012093308,640.0,0.0,560.0,Female,Interstoff Apparels Ltd.,yes,no,yes,1200.0
4703,AP012092847,72.0,0.0,0.0,Male,Interstoff Apparels Ltd.,yes,no,no,72.0
4704,AP012092849,869.0,1081.0,0.0,Female,Interstoff Apparels Ltd.,yes,yes,no,1950.0
4705,AP012093159,3421.0,3417.0,3444.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,10282.0
4706,AP012093009,852.0,6321.0,1850.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,9023.0
4707,AP012092089,2966.0,2625.0,2956.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,8547.0
4708,AP01206460,2968.0,2964.0,2950.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,8882.0
4709,AP01203593,1570.0,485.0,1167.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,3222.0
4710,AP01204520,460.0,435.0,1555.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,2450.0
4711,AP012092450,2795.0,2843.0,2842.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,8480.0
4712,AP01201183,327.0,183.0,0.0,Male,Interstoff Apparels Ltd.,yes,yes,no,510.0
4713,AP012093010,580.0,0.0,1077.0,Male,Interstoff Apparels Ltd.,yes,no,yes,1657.0
4714,AP012092855,816.0,2589.0,1331.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,4736.0
4715,AP01200471,1644.0,0.0,875.0,Male,Interstoff Apparels Ltd.,yes,no,yes,2519.0
4716,AP01200726,891.0,1074.0,0.0,Male,Interstoff Apparels Ltd.,yes,yes,no,1965.0
4717,AP01201957,1755.0,1652.0,1495.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,4902.0
4718,AP01202840,918.0,0.0,0.0,Female,Interstoff Apparels Ltd.,yes,no,no,918.0
4719,AP01208203,492.0,246.0,0.0,Male,Interstoff Apparels Ltd.,yes,yes,no,738.0
4720,AP012092449,1481.0,867.0,1032.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,3380.0
4721,AP012093163,3937.0,2137.0,2108.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,8182.0
4722,AP012093012,1850.0,3545.0,150.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,5545.0
4723,AP01205244,1957.0,2267.0,456.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,4680.0
4724,AP01204146,388.0,1572.0,258.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,2218.0
4725,AP01202662,2825.0,2681.0,720.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,6226.0
4726,AP012092013,314.0,1190.0,232.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,1736.0
4727,AP01202902,1040.0,2428.0,0.0,Male,Interstoff Apparels Ltd.,yes,yes,no,3468.0
4728,AP01204337,200.0,892.0,2546.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,3638.0
4729,AP012093165,1591.0,400.0,200.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,2191.0
4730,AP01203950,585.0,0.0,0.0,Female,Interstoff Apparels Ltd.,yes,no,no,585.0
4731,AP01203776,1360.0,50.0,0.0,Female,Interstoff Apparels Ltd.,yes,yes,no,1410.0
4732,AP01205492,2708.0,0.0,572.0,Male,Interstoff Apparels Ltd.,yes,no,yes,3280.0
4733,AP012092455,500.0,97.0,0.0,Male,Interstoff Apparels Ltd.,yes,yes,no,597.0
4734,AP01206313,2686.0,1848.0,2542.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,7076.0
4735,AP01203500,25.0,0.0,0.0,Female,Interstoff Apparels Ltd.,yes,no,no,25.0
4736,AP01203018,4038.0,3917.0,3913.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,11868.0
4737,AP01208975,3236.0,3806.0,3849.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,10891.0
4738,AP01206480,523.0,3204.0,10.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,3737.0
4739,AP01204507,472.0,986.0,3180.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,4638.0
4740,AP01202307,666.0,20.0,10.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,696.0
4741,AP01203821,204.0,0.0,0.0,Female,Interstoff Apparels Ltd.,yes,no,no,204.0
4742,AP012092031,3034.0,3097.0,1288.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,7419.0
4743,AP01206413,1642.0,5655.0,1219.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,8516.0
4744,AP01205443,2505.0,0.0,0.0,Male,Interstoff Apparels Ltd.,yes,no,no,2505.0
4745,AP01206637,1622.0,0.0,910.0,Male,Interstoff Apparels Ltd.,yes,no,yes,2532.0
4746,AP01201983,2583.0,1910.0,10.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,4503.0
4747,AP012092042,621.0,2028.0,10.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,2659.0
4748,AP01203169,466.0,0.0,400.0,Female,Interstoff Apparels Ltd.,yes,no,yes,866.0
4749,AP01206425,1871.0,750.0,1462.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,4083.0
4750,AP01206299,598.0,0.0,369.0,Male,Interstoff Apparels Ltd.,yes,no,yes,967.0
4751,AP01204249,183.0,0.0,0.0,Male,Interstoff Apparels Ltd.,yes,no,no,183.0
4752,AP01206280,3343.0,133.0,85.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,3561.0
4753,AP01205240,1009.0,0.0,0.0,Male,Interstoff Apparels Ltd.,yes,no,no,1009.0
4754,AP01205857,2882.0,1582.0,2760.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,7224.0
4755,AP01208328,3543.0,2091.0,1979.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,7613.0
4756,AP01202245,1496.0,0.0,0.0,Male,Interstoff Apparels Ltd.,yes,no,no,1496.0
4757,AP01201702,2718.0,3480.0,2420.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,8618.0
4758,AP01200816,792.0,900.0,0.0,Male,Interstoff Apparels Ltd.,yes,yes,no,1692.0
4759,AP01202041,2230.0,2088.0,2610.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,6928.0
4760,AP012093416,948.0,1120.0,955.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,3023.0
4761,AP012092058,1794.0,0.0,0.0,Female,Interstoff Apparels Ltd.,yes,no,no,1794.0
4762,AP01206442,1393.0,1863.0,312.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,3568.0
4763,AP01200895,2855.0,1530.0,1036.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,5421.0
4764,AP01203850,1507.0,3714.0,1199.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,6420.0
4765,AP01204030,1269.0,0.0,0.0,Female,Interstoff Apparels Ltd.,yes,no,no,1269.0
4766,AP01201445,1136.0,0.0,0.0,Male,Interstoff Apparels Ltd.,yes,no,no,1136.0
4767,AP01204584,2031.0,2326.0,2410.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,6767.0
4768,AP01201762,1163.0,0.0,0.0,Female,Interstoff Apparels Ltd.,yes,no,no,1163.0
4769,AP01208043,1742.0,1542.0,875.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,4159.0
4770,AP01206445,370.0,1507.0,0.0,Male,Interstoff Apparels Ltd.,yes,yes,no,1877.0
4771,AP01206783,75.0,10.0,28.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,113.0
4772,AP012092601,1893.0,1322.0,1875.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,5090.0
4773,AP01203423,292.0,0.0,249.0,Female,Interstoff Apparels Ltd.,yes,no,yes,541.0
4774,AP01200824,4214.0,3150.0,3775.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,11139.0
4775,AP012092070,1692.0,2450.0,2610.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,6752.0
4776,AP01206306,628.0,0.0,10.0,Male,Interstoff Apparels Ltd.,yes,no,yes,638.0
4777,AP01206479,477.0,1344.0,859.0,Female,Interstoff Apparels Ltd.,yes,yes,yes,2680.0
4778,AP01201868,2164.0,0.0,0.0,Female,Interstoff Apparels Ltd.,yes,no,no,2164.0
4779,AP01202398,2832.0,3101.0,1714.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,7647.0
4780,AP01203506,2040.0,0.0,596.0,Female,Interstoff Apparels Ltd.,yes,no,yes,2636.0
4781,AP01205197,1650.0,1950.0,0.0,Male,Interstoff Apparels Ltd.,yes,yes,no,3600.0
4782,AP01200854,3254.0,2090.0,1868.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,7212.0
4783,AP01201540,40.0,0.0,0.0,Male,Interstoff Apparels Ltd.,yes,no,no,40.0
4784,AP012093937,4885.0,5037.0,4534.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,14456.0
4785,AP012092627,925.0,1650.0,1943.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,4518.0
4786,AP01205337,900.0,1710.0,626.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,3236.0
4787,AP012092648,1031.0,0.0,0.0,Male,Interstoff Apparels Ltd.,yes,no,no,1031.0
4788,AP012092866,1430.0,2121.0,2395.0,Male,Interstoff Apparels Ltd.,yes,yes,yes,5946.0
4789,AP00500023,272.0,1124.0,856.0,Male,Ananta Denim Technology Limited,yes,yes,yes,2252.0
4790,AP00500025,2544.0,2240.0,2705.0,Male,Ananta Denim Technology Limited,yes,yes,yes,7489.0
4791,AP00500028,2202.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,2202.0
4792,AP00504458,1274.0,1559.0,102.0,Female,Ananta Denim Technology Limited,yes,yes,yes,2935.0
4793,AP00500041,172.0,1625.0,555.0,Male,Ananta Denim Technology Limited,yes,yes,yes,2352.0
4794,AP00504465,1250.0,0.0,1312.0,Male,Ananta Denim Technology Limited,yes,no,yes,2562.0
4795,AP00500085,1199.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,1199.0
4796,AP00500087,199.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,199.0
4797,AP00500100,1244.0,3500.0,2008.0,Male,Ananta Denim Technology Limited,yes,yes,yes,6752.0
4798,AP00500110,2806.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,2806.0
4799,AP00500127,20.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,20.0
4800,AP00500131,1570.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,1570.0
4801,AP00500133,2207.0,780.0,0.0,Male,Ananta Denim Technology Limited,yes,yes,no,2987.0
4802,AP00500139,112.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,112.0
4803,AP00500157,78.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,78.0
4804,AP00500158,1878.0,0.0,120.0,Female,Ananta Denim Technology Limited,yes,no,yes,1998.0
4805,AP00500165,2518.0,2178.0,0.0,Male,Ananta Denim Technology Limited,yes,yes,no,4696.0
4806,AP00500170,1600.0,415.0,599.0,Male,Ananta Denim Technology Limited,yes,yes,yes,2614.0
4807,AP00500173,35.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,35.0
4808,AP00500174,350.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,350.0
4809,AP00500180,440.0,0.0,3387.0,Male,Ananta Denim Technology Limited,yes,no,yes,3827.0
4810,AP00500181,3409.0,3400.0,3494.0,Male,Ananta Denim Technology Limited,yes,yes,yes,10303.0
4811,AP00500182,946.0,568.0,2027.0,Female,Ananta Denim Technology Limited,yes,yes,yes,3541.0
4812,AP00500185,3008.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,3008.0
4813,AP00500192,30.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,30.0
4814,AP00500193,75.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,75.0
4815,AP00500199,22.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,22.0
4816,AP00500202,668.0,384.0,654.0,Female,Ananta Denim Technology Limited,yes,yes,yes,1706.0
4817,AP00500208,75.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,75.0
4818,AP00500209,75.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,75.0
4819,AP00500210,48.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,48.0
4820,AP00500211,156.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,156.0
4821,AP00500212,75.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,75.0
4822,AP00500213,3632.0,3200.0,1719.0,Female,Ananta Denim Technology Limited,yes,yes,yes,8551.0
4823,AP00500223,180.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,180.0
4824,AP00500228,34.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,34.0
4825,AP00500231,112.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,112.0
4826,AP00500239,2384.0,0.0,2900.0,Male,Ananta Denim Technology Limited,yes,no,yes,5284.0
4827,AP00504520,775.0,1223.0,2031.0,Male,Ananta Denim Technology Limited,yes,yes,yes,4029.0
4828,AP00504522,30.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,30.0
4829,AP00500248,20.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,20.0
4830,AP00504526,2628.0,1695.0,1905.0,Male,Ananta Denim Technology Limited,yes,yes,yes,6228.0
4831,AP00504527,30.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,30.0
4832,AP00504528,30.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,30.0
4833,AP00500251,20.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,20.0
4834,AP00504532,4724.0,5380.0,3941.0,Male,Ananta Denim Technology Limited,yes,yes,yes,14045.0
4835,AP00504535,603.0,4925.0,3951.0,Male,Ananta Denim Technology Limited,yes,yes,yes,9479.0
4836,AP00504538,661.0,870.0,1010.0,Male,Ananta Denim Technology Limited,yes,yes,yes,2541.0
4837,AP00500269,150.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,150.0
4838,AP00500270,3025.0,3517.0,3271.0,Male,Ananta Denim Technology Limited,yes,yes,yes,9813.0
4839,AP00500283,2101.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,2101.0
4840,AP00500290,99.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,99.0
4841,AP00500293,1970.0,3024.0,2029.0,Male,Ananta Denim Technology Limited,yes,yes,yes,7023.0
4842,AP00500327,588.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,588.0
4843,AP00500336,3871.0,2529.0,93.0,Male,Ananta Denim Technology Limited,yes,yes,yes,6493.0
4844,AP00500339,347.0,752.0,508.0,Male,Ananta Denim Technology Limited,yes,yes,yes,1607.0
4845,AP00500340,418.0,456.0,1438.0,Male,Ananta Denim Technology Limited,yes,yes,yes,2312.0
4846,AP00500350,638.0,622.0,621.0,Male,Ananta Denim Technology Limited,yes,yes,yes,1881.0
4847,AP00500356,2164.0,105.0,895.0,Male,Ananta Denim Technology Limited,yes,yes,yes,3164.0
4848,AP00500360,1950.0,548.0,980.0,Male,Ananta Denim Technology Limited,yes,yes,yes,3478.0
4849,AP00500365,136.0,274.0,0.0,Female,Ananta Denim Technology Limited,yes,yes,no,410.0
4850,AP00500389,2001.0,0.0,1450.0,Male,Ananta Denim Technology Limited,yes,no,yes,3451.0
4851,AP00500391,2603.0,2548.0,2108.0,Male,Ananta Denim Technology Limited,yes,yes,yes,7259.0
4852,AP00500405,2166.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,2166.0
4853,AP00500452,597.0,444.0,0.0,Female,Ananta Denim Technology Limited,yes,yes,no,1041.0
4854,AP00500459,1495.0,2177.0,1429.0,Female,Ananta Denim Technology Limited,yes,yes,yes,5101.0
4855,AP00504579,1111.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,1111.0
4856,AP00500469,673.0,924.0,815.0,Male,Ananta Denim Technology Limited,yes,yes,yes,2412.0
4857,AP00504597,2845.0,1526.0,798.0,Male,Ananta Denim Technology Limited,yes,yes,yes,5169.0
4858,AP00500531,255.0,461.0,0.0,Male,Ananta Denim Technology Limited,yes,yes,no,716.0
4859,AP00504609,194.0,0.0,1790.0,Male,Ananta Denim Technology Limited,yes,no,yes,1984.0
4860,AP00500556,75.0,370.0,0.0,Female,Ananta Denim Technology Limited,yes,yes,no,445.0
4861,AP00500569,618.0,500.0,1801.0,Female,Ananta Denim Technology Limited,yes,yes,yes,2919.0
4862,AP00500571,878.0,630.0,476.0,Female,Ananta Denim Technology Limited,yes,yes,yes,1984.0
4863,AP00500584,511.0,463.0,285.0,Male,Ananta Denim Technology Limited,yes,yes,yes,1259.0
4864,AP00500587,2239.0,1725.0,1744.0,Male,Ananta Denim Technology Limited,yes,yes,yes,5708.0
4865,AP00500590,150.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,150.0
4866,AP00500600,2372.0,2341.0,2091.0,Female,Ananta Denim Technology Limited,yes,yes,yes,6804.0
4867,AP00504613,8232.0,9960.0,10035.0,Male,Ananta Denim Technology Limited,yes,yes,yes,28227.0
4868,AP00500636,148.0,1810.0,618.0,Female,Ananta Denim Technology Limited,yes,yes,yes,2576.0
4869,AP00500662,722.0,828.0,0.0,Female,Ananta Denim Technology Limited,yes,yes,no,1550.0
4870,AP00500729,380.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,380.0
4871,AP00500741,3394.0,2240.0,2009.0,Female,Ananta Denim Technology Limited,yes,yes,yes,7643.0
4872,AP00500787,1570.0,1600.0,1875.0,Female,Ananta Denim Technology Limited,yes,yes,yes,5045.0
4873,AP00504619,2596.0,1562.0,2606.0,Male,Ananta Denim Technology Limited,yes,yes,yes,6764.0
4874,AP00500854,2483.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,2483.0
4875,AP00500863,700.0,1740.0,1150.0,Female,Ananta Denim Technology Limited,yes,yes,yes,3590.0
4876,AP00500874,40.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,40.0
4877,AP00500886,522.0,0.0,1515.0,Female,Ananta Denim Technology Limited,yes,no,yes,2037.0
4878,AP00500910,690.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,690.0
4879,AP00504653,1136.0,2030.0,0.0,Male,Ananta Denim Technology Limited,yes,yes,no,3166.0
4880,AP00500979,2358.0,2487.0,1780.0,Female,Ananta Denim Technology Limited,yes,yes,yes,6625.0
4881,AP00500984,2023.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,2023.0
4882,AP00500986,45.0,250.0,0.0,Female,Ananta Denim Technology Limited,yes,yes,no,295.0
4883,AP00500994,70.0,130.0,0.0,Female,Ananta Denim Technology Limited,yes,yes,no,200.0
4884,AP00501001,1930.0,146.0,2857.0,Female,Ananta Denim Technology Limited,yes,yes,yes,4933.0
4885,AP00501008,1128.0,0.0,340.0,Female,Ananta Denim Technology Limited,yes,no,yes,1468.0
4886,AP00501015,699.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,699.0
4887,AP00501027,2363.0,0.0,2140.0,Female,Ananta Denim Technology Limited,yes,no,yes,4503.0
4888,AP00504669,1647.0,1745.0,2752.0,Male,Ananta Denim Technology Limited,yes,yes,yes,6144.0
4889,AP00501064,1052.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,1052.0
4890,AP00501065,638.0,3228.0,0.0,Male,Ananta Denim Technology Limited,yes,yes,no,3866.0
4891,AP00501105,761.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,761.0
4892,AP00501107,3199.0,2988.0,2995.0,Male,Ananta Denim Technology Limited,yes,yes,yes,9182.0
4893,AP00501205,235.0,916.0,0.0,Female,Ananta Denim Technology Limited,yes,yes,no,1151.0
4894,AP00501211,2668.0,3184.0,2099.0,Male,Ananta Denim Technology Limited,yes,yes,yes,7951.0
4895,AP00505058,1401.0,0.0,1997.0,Male,Ananta Denim Technology Limited,yes,no,yes,3398.0
4896,AP00501242,2062.0,1943.0,834.0,Female,Ananta Denim Technology Limited,yes,yes,yes,4839.0
4897,AP00501250,463.0,383.0,170.0,Female,Ananta Denim Technology Limited,yes,yes,yes,1016.0
4898,AP00501260,459.0,101.0,699.0,Female,Ananta Denim Technology Limited,yes,yes,yes,1259.0
4899,AP00501284,839.0,1647.0,2388.0,Female,Ananta Denim Technology Limited,yes,yes,yes,4874.0
4900,AP00501318,3065.0,2957.0,2695.0,Female,Ananta Denim Technology Limited,yes,yes,yes,8717.0
4901,AP00504720,2226.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,2226.0
4902,AP00504722,2517.0,2003.0,2833.0,Male,Ananta Denim Technology Limited,yes,yes,yes,7353.0
4903,AP00501328,3200.0,3122.0,3257.0,Male,Ananta Denim Technology Limited,yes,yes,yes,9579.0
4904,AP00501352,1010.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,1010.0
4905,AP00501383,3066.0,2283.0,1000.0,Male,Ananta Denim Technology Limited,yes,yes,yes,6349.0
4906,AP00501386,1690.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,1690.0
4907,AP00504742,780.0,5856.0,5625.0,Male,Ananta Denim Technology Limited,yes,yes,yes,12261.0
4908,AP00501420,2525.0,1200.0,3135.0,Male,Ananta Denim Technology Limited,yes,yes,yes,6860.0
4909,AP00501453,846.0,520.0,506.0,Female,Ananta Denim Technology Limited,yes,yes,yes,1872.0
4910,AP00501461,827.0,276.0,133.0,Female,Ananta Denim Technology Limited,yes,yes,yes,1236.0
4911,AP00501481,252.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,252.0
4912,AP00501506,605.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,605.0
4913,AP00501507,2043.0,1035.0,1518.0,Female,Ananta Denim Technology Limited,yes,yes,yes,4596.0
4914,AP00501514,290.0,0.0,323.0,Male,Ananta Denim Technology Limited,yes,no,yes,613.0
4915,AP00501522,2412.0,0.0,2071.0,Female,Ananta Denim Technology Limited,yes,no,yes,4483.0
4916,AP00501525,1570.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,1570.0
4917,AP00501570,1300.0,996.0,450.0,Female,Ananta Denim Technology Limited,yes,yes,yes,2746.0
4918,AP00501580,3576.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,3576.0
4919,AP00501612,442.0,0.0,75.0,Female,Ananta Denim Technology Limited,yes,no,yes,517.0
4920,AP00501694,1194.0,516.0,251.0,Male,Ananta Denim Technology Limited,yes,yes,yes,1961.0
4921,AP00501701,2608.0,2864.0,3274.0,Male,Ananta Denim Technology Limited,yes,yes,yes,8746.0
4922,AP00501731,3140.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,3140.0
4923,AP00501736,1646.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,1646.0
4924,AP00501749,30.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,30.0
4925,AP00501759,2958.0,2163.0,1450.0,Male,Ananta Denim Technology Limited,yes,yes,yes,6571.0
4926,AP00501764,615.0,411.0,1928.0,Male,Ananta Denim Technology Limited,yes,yes,yes,2954.0
4927,AP00501767,3000.0,3006.0,3005.0,Male,Ananta Denim Technology Limited,yes,yes,yes,9011.0
4928,AP00501770,3652.0,3607.0,3012.0,Male,Ananta Denim Technology Limited,yes,yes,yes,10271.0
4929,AP00501771,2351.0,3200.0,0.0,Male,Ananta Denim Technology Limited,yes,yes,no,5551.0
4930,AP00501777,282.0,862.0,319.0,Male,Ananta Denim Technology Limited,yes,yes,yes,1463.0
4931,AP00501793,1008.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,1008.0
4932,AP00501848,540.0,317.0,493.0,Female,Ananta Denim Technology Limited,yes,yes,yes,1350.0
4933,AP00504803,598.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,598.0
4934,AP00501887,1684.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,1684.0
4935,AP00501907,319.0,260.0,0.0,Male,Ananta Denim Technology Limited,yes,yes,no,579.0
4936,AP00501917,1156.0,517.0,0.0,Male,Ananta Denim Technology Limited,yes,yes,no,1673.0
4937,AP00501919,532.0,0.0,416.0,Male,Ananta Denim Technology Limited,yes,no,yes,948.0
4938,AP00504810,2863.0,6118.0,6076.0,Male,Ananta Denim Technology Limited,yes,yes,yes,15057.0
4939,AP00501941,1281.0,2128.0,2618.0,Female,Ananta Denim Technology Limited,yes,yes,yes,6027.0
4940,AP00501948,226.0,0.0,166.0,Male,Ananta Denim Technology Limited,yes,no,yes,392.0
4941,AP00501955,90.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,90.0
4942,AP00501975,408.0,575.0,1943.0,Male,Ananta Denim Technology Limited,yes,yes,yes,2926.0
4943,AP00501979,1218.0,2863.0,0.0,Male,Ananta Denim Technology Limited,yes,yes,no,4081.0
4944,AP00501981,319.0,0.0,318.0,Male,Ananta Denim Technology Limited,yes,no,yes,637.0
4945,AP00501985,3100.0,6086.0,3461.0,Male,Ananta Denim Technology Limited,yes,yes,yes,12647.0
4946,AP00501998,642.0,995.0,1223.0,Male,Ananta Denim Technology Limited,yes,yes,yes,2860.0
4947,AP00502000,420.0,513.0,444.0,Male,Ananta Denim Technology Limited,yes,yes,yes,1377.0
4948,AP00502001,616.0,276.0,465.0,Male,Ananta Denim Technology Limited,yes,yes,yes,1357.0
4949,AP00502004,1342.0,339.0,3985.0,Male,Ananta Denim Technology Limited,yes,yes,yes,5666.0
4950,AP00502040,848.0,0.0,875.0,Male,Ananta Denim Technology Limited,yes,no,yes,1723.0
4951,AP00502044,1833.0,1989.0,0.0,Male,Ananta Denim Technology Limited,yes,yes,no,3822.0
4952,AP00502053,2145.0,1032.0,621.0,Male,Ananta Denim Technology Limited,yes,yes,yes,3798.0
4953,AP00504834,3925.0,0.0,0.0,Male,Ananta Denim Technology Limited,yes,no,no,3925.0
4954,AP00502086,285.0,0.0,0.0,Female,Ananta Denim Technology Limited,yes,no,no,285.0
4955,AP00502096,3878.0,3965.0,4436.0,Male,Ananta Denim Technology Limited,yes,yes,yes,12279.0
4956,AP00502103,2082.0,1648.0,1742.0,Male,Ananta Denim Technology Limited,yes,yes,yes,5472.0
